exercise_name,target_muscle_group,description,swe_exercise_name,swe_target_muscle_group,swe_description,embedding
Bench Press,Chest,"Primary muscle: chest, but also shoulders and triceps are active.",Bänkpress,Bröst,"Primärt bröstmuskeln, men även axlar och triceps är aktiva.","[0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921, 0.05745025640391921]"
